Android application is debugging.
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Arch.Lifecycle.Runtime.dll [External]04-03 09:22:07.069 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Annotations.dll.config'.

04-03 09:22:07.069 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Annotations/Xamarin.Android.Support.Annotations.config'.
04-03 09:22:07.069 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Compat.dll'.
04-03 09:22:07.069 D/Mono    (16129): Image addref Xamarin.Android.Support.Compat[0x98c85ac0] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Compat.dll[0x98cd2200]: 2
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Animated.Vector.Drawable.dll [External]04-03 09:22:07.070 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.Compat' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Compat.dll)

04-03 09:22:07.070 D/Mono    (16129): Assembly Xamarin.Android.Support.Compat[0x98c85ac0] added to domain RootDomain, ref_count=1
04-03 09:22:07.070 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Compat.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Compat.dll.so" not found
04-03 09:22:07.070 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.Compat.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Compat.dll.so" not found
04-03 09:22:07.070 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Compat.dll'.
04-03 09:22:07.070 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Compat.dll.config'.
04-03 09:22:07.070 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Compat/Xamarin.Android.Support.Compat.config'.
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Annotations.dll [External]04-03 09:22:07.071 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.UI.dll'.

04-03 09:22:07.071 D/Mono    (16129): Image addref Xamarin.Android.Support.Core.UI[0x98c85b20] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.UI.dll[0x98cd2700]: 2Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Compat.dll [External]

04-03 09:22:07.071 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.Core.UI' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.UI.dll)
04-03 09:22:07.071 D/Mono    (16129): Assembly Xamarin.Android.Support.Core.UI[0x98c85b20] added to domain RootDomain, ref_count=1
04-03 09:22:07.072 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.UI.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Core.UI.dll.so" not found
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.UI.dll [External]04-03 09:22:07.072 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.Core.UI.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Core.UI.dll.so" not found

04-03 09:22:07.073 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.UI.dll'.
04-03 09:22:07.073 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.UI.dll.config'.
04-03 09:22:07.073 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Core.UI/Xamarin.Android.Support.Core.UI.config'.
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.Utils.dll [External]04-03 09:22:07.073 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.Utils.dll'.

04-03 09:22:07.073 D/Mono    (16129): Image addref Xamarin.Android.Support.Core.Utils[0x98c85b80] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.Utils.dll[0x98cd2c00]: 2
04-03 09:22:07.073 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.Core.Utils' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.Utils.dll)
04-03 09:22:07.073 D/Mono    (16129): Assembly Xamarin.Android.Support.Core.Utils[0x98c85b80] added to domain RootDomain, ref_count=1
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.CustomTabs.dll [External]04-03 09:22:07.073 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.Utils.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Core.Utils.dll.so" not found

04-03 09:22:07.074 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.Core.Utils.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Core.Utils.dll.so" not found
04-03 09:22:07.074 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.Utils.dll'.
04-03 09:22:07.074 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Core.Utils.dll.config'.Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Design.dll [External]

04-03 09:22:07.074 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Core.Utils/Xamarin.Android.Support.Core.Utils.config'.
04-03 09:22:07.074 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.CustomTabs.dll'.
04-03 09:22:07.075 D/Mono    (16129): Image addref Xamarin.Android.Support.CustomTabs[0x98c85be0] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.CustomTabs.dll[0x98cd3100]: 2
04-03 09:22:07.075 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.CustomTabs' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.CustomTabs.dll)
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Fragment.dll [External]04-03 09:22:07.075 D/Mono    (16129): Assembly Xamarin.Android.Support.CustomTabs[0x98c85be0] added to domain RootDomain, ref_count=1

04-03 09:22:07.075 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.CustomTabs.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.CustomTabs.dll.so" not found
04-03 09:22:07.075 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.CustomTabs.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.CustomTabs.dll.so" not found
04-03 09:22:07.076 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.CustomTabs.dll'.
04-03 09:22:07.076 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.CustomTabs.dll.config'.
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Media.Compat.dll [External]04-03 09:22:07.076 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.CustomTabs/Xamarin.Android.Support.CustomTabs.config'.

04-03 09:22:07.076 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Design.dll'.
04-03 09:22:07.077 D/Mono    (16129): Image addref Xamarin.Android.Support.Design[0x98c85c40] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Design.dll[0x98cd3600]: 2
04-03 09:22:07.077 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.Design' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Design.dll)
04-03 09:22:07.077 D/Mono    (16129): Assembly Xamarin.Android.Support.Design[0x98c85c40] added to domain RootDomain, ref_count=1
04-03 09:22:07.077 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Design.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Design.dll.so" not foundLoaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Transition.dll [External]

04-03 09:22:07.077 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.Design.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Design.dll.so" not found
04-03 09:22:07.078 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Design.dll'.
04-03 09:22:07.078 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Design.dll.config'.
04-03 09:22:07.078 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Design/Xamarin.Android.Support.Design.config'.
04-03 09:22:07.078 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Fragment.dll'.
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v4.dll [External]04-03 09:22:07.079 D/Mono    (16129): Image addref Xamarin.Android.Support.Fragment[0x98c85ca0] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Fragment.dll[0x98cd3b00]: 2

04-03 09:22:07.079 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.Fragment' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Fragment.dll)
04-03 09:22:07.079 D/Mono    (16129): Assembly Xamarin.Android.Support.Fragment[0x98c85ca0] added to domain RootDomain, ref_count=1
04-03 09:22:07.079 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Fragment.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Fragment.dll.so" not found
04-03 09:22:07.079 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.Fragment.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Fragment.dll.so" not foundLoaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll [External]

04-03 09:22:07.079 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Fragment.dll'.
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.CardView.dll [External]04-03 09:22:07.079 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Fragment.dll.config'.

04-03 09:22:07.079 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Fragment/Xamarin.Android.Support.Fragment.config'.
04-03 09:22:07.079 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Media.Compat.dll'.
04-03 09:22:07.080 D/Mono    (16129): Image addref Xamarin.Android.Support.Media.Compat[0x98c85d00] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Media.Compat.dll[0x98cbf000]: 2
04-03 09:22:07.080 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.Media.Compat' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Media.Compat.dll)
04-03 09:22:07.080 D/Mono    (16129): Assembly Xamarin.Android.Support.Media.Compat[0x98c85d00] added to domain RootDomain, ref_count=1
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll [External]04-03 09:22:07.080 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Media.Compat.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Media.Compat.dll.so" not found

04-03 09:22:07.080 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.Media.Compat.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Media.Compat.dll.so" not found
04-03 09:22:07.080 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Media.Compat.dll'.
04-03 09:22:07.080 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Media.Compat.dll.config'.
04-03 09:22:07.080 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Media.Compat/Xamarin.Android.Support.Media.Compat.config'.
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.Palette.dll [External]04-03 09:22:07.081 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Transition.dll'.

04-03 09:22:07.081 D/Mono    (16129): Image addref Xamarin.Android.Support.Transition[0x98c85d60] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Transition.dll[0x98cbf500]: 2
04-03 09:22:07.081 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.Transition' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Transition.dll)
04-03 09:22:07.081 D/Mono    (16129): Assembly Xamarin.Android.Support.Transition[0x98c85d60] added to domain RootDomain, ref_count=1
04-03 09:22:07.081 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Transition.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Transition.dll.so" not foundLoaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.RecyclerView.dll [External]

04-03 09:22:07.081 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.Transition.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.Transition.dll.so" not found
04-03 09:22:07.081 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Transition.dll'.
04-03 09:22:07.081 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Transition.dll.config'.
04-03 09:22:07.081 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Transition/Xamarin.Android.Support.Transition.config'.
04-03 09:22:07.082 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v4.dll'.
04-03 09:22:07.082 D/Mono    (16129): Image addref Xamarin.Android.Support.v4[0x98c85dc0] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v4.dll[0x98cbfa00]: 2Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.Vector.Drawable.dll [External]

04-03 09:22:07.082 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.v4' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v4.dll)
04-03 09:22:07.082 D/Mono    (16129): Assembly Xamarin.Android.Support.v4[0x98c85dc0] added to domain RootDomain, ref_count=1
04-03 09:22:07.082 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v4.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v4.dll.so" not found
04-03 09:22:07.083 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v4.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v4.dll.so" not found
04-03 09:22:07.083 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v4.dll'.Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Forms.Core.dll [External]

04-03 09:22:07.083 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v4.dll.config'.
04-03 09:22:07.083 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v4/Xamarin.Android.Support.v4.config'.
04-03 09:22:07.083 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll'.
04-03 09:22:07.084 D/Mono    (16129): Image addref Xamarin.Android.Support.v7.AppCompat[0x98c85e20] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll[0x98cbff00]: 2
04-03 09:22:07.084 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.v7.AppCompat' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll)Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Forms.Maps.Android.dll [External]

04-03 09:22:07.084 D/Mono    (16129): Assembly Xamarin.Android.Support.v7.AppCompat[0x98c85e20] added to domain RootDomain, ref_count=1
04-03 09:22:07.085 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v7.AppCompat.dll.so" not found
04-03 09:22:07.085 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v7.AppCompat.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v7.AppCompat.dll.so" not found
04-03 09:22:07.085 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll'.
04-03 09:22:07.086 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll.config'.
04-03 09:22:07.086 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v7.AppCompat/Xamarin.Android.Support.v7.AppCompat.config'.Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Forms.Maps.dll [External]

04-03 09:22:07.086 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.CardView.dll'.
04-03 09:22:07.086 D/Mono    (16129): Image addref Xamarin.Android.Support.v7.CardView[0x98c85e80] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.CardView.dll[0x98cc0400]: 2
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Forms.Platform.Android.dll [External]04-03 09:22:07.086 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.v7.CardView' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.CardView.dll)

04-03 09:22:07.086 D/Mono    (16129): Assembly Xamarin.Android.Support.v7.CardView[0x98c85e80] added to domain RootDomain, ref_count=1
04-03 09:22:07.087 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.CardView.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v7.CardView.dll.so" not found
04-03 09:22:07.087 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v7.CardView.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v7.CardView.dll.so" not found
04-03 09:22:07.087 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.CardView.dll'.
04-03 09:22:07.087 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.CardView.dll.config'.Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Forms.Platform.dll [External]

04-03 09:22:07.088 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v7.CardView/Xamarin.Android.Support.v7.CardView.config'.
04-03 09:22:07.088 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll'.
04-03 09:22:07.089 D/Mono    (16129): Image addref Xamarin.Android.Support.v7.MediaRouter[0x98c85ee0] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll[0x98cc0900]: 2
04-03 09:22:07.089 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.v7.MediaRouter' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll)
04-03 09:22:07.089 D/Mono    (16129): Assembly Xamarin.Android.Support.v7.MediaRouter[0x98c85ee0] added to domain RootDomain, ref_count=1
Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Forms.Xaml.dll [External]04-03 09:22:07.089 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v7.MediaRouter.dll.so" not found

04-03 09:22:07.089 D/Mono    (16129): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v7.MediaRouter.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v7.MediaRouter.dll.so" not found
04-03 09:22:07.089 D/Mono    (16129): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll'.
04-03 09:22:07.089 D/Mono    (16129): Config attempting to parse: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll.config'.
04-03 09:22:07.089 D/Mono    (16129): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v7.MediaRouter/Xamarin.Android.Support.v7.MediaRouter.config'.
04-03 09:22:07.089 D/Mono    (16129): Assembly Loader probing location: '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.Palette.dll'.Loaded assembly: /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.GooglePlayServices.Base.dll [External]

04-03 09:22:07.090 D/Mono    (16129): Image addref Xamarin.Android.Support.v7.Palette[0x98c85f40] -> /storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.Palette.dll[0x98cc0e00]: 2
04-03 09:22:07.090 D/Mono    (16129): Prepared to set up assembly 'Xamarin.Android.Support.v7.Palette' (/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.Palette.dll)
04-03 09:22:07.090 D/Mono    (16129): Assembly Xamarin.Android.Support.v7.Palette[0x98c85f40] added to domain RootDomain, ref_count=1
04-03 09:22:07.090 D/Mono    (16129): AOT: image '/storage/emulated/0/Android/data/XChallenge.XChallenge/files/.__override__/Xamarin.Android.Support.v7.Palette.dll.so' not found: dlopen failed: library "/data/app/XChallenge.XChallenge-1/lib/x86/libaot-Xamarin.Android.Support.v7.Palette.dll.so" not found
